area_type,area,fips,date_start,date_end,variable,code,response,n,n_error,pct
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1938,NA,3659,2277,0.34097761463348686
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1939,NA,437,299,0.040728745459738654
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1940,NA,19720,13297,1.8374904904963847
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1941,NA,7431,2315,0.6924250038594443
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1942,NA,7759,4859,0.7229447343440915
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1943,NA,14085,5182,1.3124248266760563
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1944,NA,5535,2803,0.5157171496701308
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1945,NA,8232,2565,0.7670206182611404
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1946,NA,25100,10167,2.338760768258839
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1947,NA,22921,8904,2.1356630038347983
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1948,NA,10994,3847,1.0243964121001647
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1949,NA,9813,2429,0.9143098495021298
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1950,NA,18831,6558,1.7545938757973596
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1951,NA,32148,10662,2.99541507938979
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1952,NA,10349,2282,0.9643031282608214
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1953,NA,14513,4247,1.352275711743465
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1954,NA,30257,8590,2.8192859518852753
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1955,NA,17123,6654,1.5954719988156172
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1956,NA,15710,4991,1.463797320170862
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1957,NA,37100,6883,3.456853136234891
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1958,NA,28468,7616,2.65255986075874
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1959,NA,17010,4224,1.5849012208505207
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1960,NA,21565,7561,2.00935612626987
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1961,NA,5380,1634,0.5012962909211559
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1962,NA,19124,4435,1.7819125512492033
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1963,NA,19953,5180,1.859133940027012
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1964,NA,12600,3887,1.174063434030001
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1965,NA,6519,2636,0.6073925115042054
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1966,NA,24382,6110,2.2718493228808105
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1967,NA,28667,4294,2.671080322859097
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1968,NA,22193,6067,2.0678556133277244
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1969,NA,5841,1876,0.5442205095715188
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1970,NA,14604,4808,1.3607302549324787
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1971,NA,14577,4715,1.3582420241989628
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1972,NA,19396,6659,1.807232641669613
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1973,NA,12184,4105,1.1352204968904815
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1974,NA,17665,6845,1.64597294315351
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1975,NA,9688,3535,0.9026872952137134
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1976,NA,8970,3304,0.8358397877985054
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1977,NA,27530,6140,2.5651509653993885
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1978,NA,14907,5936,1.3890162767129253
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1979,NA,32753,11967,3.0517890767289537
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1980,NA,16671,5580,1.5533325119553942
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1981,NA,15932,4771,1.4845137259851897
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1982,NA,28178,10814,2.625531252423793
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1983,NA,27920,10192,2.6015102747453054
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1984,NA,17160,6680,1.5988865115100197
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1985,NA,12908,5358,1.2027000915697312
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1986,NA,16886,6254,1.5734140321398142
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1987,NA,8592,3376,0.8005341520926043
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1988,NA,17317,8477,1.6135418856640944
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1989,NA,34678,9745,3.231173117054032
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1990,NA,13700,6213,1.2765384236656936
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1991,NA,48259,19587,4.496648363887938
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1992,NA,16085,6292,1.4987881109514956
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1993,NA,12000,5597,1.1181397450770252
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1994,NA,4175,1945,0.38904065168020435
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1995,NA,6411,3565,0.5973511389397272
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1996,NA,7529,3774,0.7015277495028271
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1997,NA,14097,6509,1.3135370499039047
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1998,NA,10981,6701,1.0231533523733027
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1999,NA,19551,7532,1.8217168610757264
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,2000,NA,3736,2033,0.3481427445485393
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,2001,NA,13036,4469,1.214663554568777
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,2002,NA,1597,1796,0.1488388965263108
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1932,NA,870,863,0.8330317703569278
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1942,NA,4962,4660,4.748896973918527
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1949,NA,60,63,0.0570638559987985
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1951,NA,1690,1483,1.617176725804785
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1952,NA,51,51,0.04893099968454486
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1953,NA,127,143,0.12112882760831975
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1954,NA,1315,1245,1.258779018638037
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1955,NA,974,1016,0.9320696853699768
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1956,NA,107,106,0.10219612880568425
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1957,NA,253,288,0.2422576552166395
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1958,NA,5219,5051,4.994340961771949
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1959,NA,1270,660,1.2150910677442255
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1960,NA,4578,4342,4.381191423670954
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1962,NA,1485,1144,1.4207220948307404
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1963,NA,1041,822,0.9958323168331744
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1964,NA,503,360,0.48181279141702316
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1966,NA,197,217,0.18895625612541256
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1967,NA,309,323,0.29529940692403983
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1968,NA,6819,4513,6.525530445907192
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1969,NA,615,488,0.5886938530692963
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1970,NA,1440,1338,1.3777297855922628
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1972,NA,1157,650,1.1070964916775674
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1973,NA,713,408,0.6824511261972586
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1974,NA,456,375,0.43686324452872183
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1975,NA,2232,2347,2.1356774289347755
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1976,NA,1772,1577,1.696044508611515
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1977,NA,3939,2990,3.7697101546729566
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1978,NA,1150,1256,1.1003352654121663
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1980,NA,1020,657,0.9762165476266395
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1981,NA,3508,2543,3.356910948995069
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1982,NA,5036,4406,4.819275199762005
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1983,NA,10051,4871,9.618970678819586
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1985,NA,4320,3713,4.134545650853418
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1986,NA,5633,5032,5.391155507051674
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1987,NA,325,341,0.3106898951233256
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1988,NA,3457,2869,3.307893500402376
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1989,NA,10026,6707,9.594680612808661
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1990,NA,428,475,0.40947031819427915
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1991,NA,3918,2845,3.7499267312504436
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1992,NA,1964,1807,1.879663854013331
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1993,NA,649,706,0.6213797902466512
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1996,NA,1635,1443,1.5643859446678865
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,1998,NA,4625,3661,4.425866988567288
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year_curfoodsuf_34,2001,NA,2596,2254,2.484057566293889
State,Hawaii,15,2020-07-02,2020-07-07,tenure,1,Owned free and clear,196355,19699,20.781552374797123
State,Hawaii,15,2020-07-02,2020-07-07,tenure,2,Owned with a mortgage or loan (including home equity loans),340978,23906,36.08797121192172
State,Hawaii,15,2020-07-02,2020-07-07,tenure,3,Rented,382694,25704,40.503064389080784
State,Hawaii,15,2020-07-02,2020-07-07,tenure,4,Occupied without payment of rent,24825,7486,2.6274120242003565
State,Hawaii,15,2020-07-02,2020-07-07,tenure,NA,Did not report,128377,18965,11.961794466941624
State,Hawaii,15,2020-07-02,2020-07-07,total,NA,Total,1073229,0,100
State,Hawaii,15,2020-07-02,2020-07-07,wherefree1,1,Free meals through the school or other programs aimed at children,30471,8650,24.16170820208411
State,Hawaii,15,2020-07-02,2020-07-07,wherefree1,NA,Did not report,1042758,8650,97.16078660195365
State,Hawaii,15,2020-07-02,2020-07-07,wherefree2,1,Food pantry or food bank,38311,11912,30.37770937986809
State,Hawaii,15,2020-07-02,2020-07-07,wherefree2,NA,Did not report,1034918,11912,96.43035174699112
State,Hawaii,15,2020-07-02,2020-07-07,wherefree3,1,Home-delivered meal service like Meals on Wheels,15808,7572,12.535066943662958
State,Hawaii,15,2020-07-02,2020-07-07,wherefree3,NA,Did not report,1057421,7572,98.52701929374405
State,Hawaii,15,2020-07-02,2020-07-07,wherefree4,1,"Church, synagogue, temple, mosque or other religious organization",21148,6740,16.76901094012894
State,Hawaii,15,2020-07-02,2020-07-07,wherefree4,NA,Did not report,1052081,6740,98.0294936047157
State,Hawaii,15,2020-07-02,2020-07-07,wherefree5,1,Shelter or soup kitchen,3841,2993,3.045982596184265
State,Hawaii,15,2020-07-02,2020-07-07,wherefree5,NA,Did not report,1069388,2993,99.6420702325775
State,Hawaii,15,2020-07-02,2020-07-07,wherefree6,1,Other community program,49237,10150,39.04140815028556
State,Hawaii,15,2020-07-02,2020-07-07,wherefree6,NA,Did not report,1023992,10150,95.41229087894847
State,Hawaii,15,2020-07-02,2020-07-07,wherefree7,1,"Family, friends, or neighbors",47858,10267,37.94787518492171
State,Hawaii,15,2020-07-02,2020-07-07,wherefree7,NA,Did not report,1025371,10267,95.5407906282418
State,Hawaii,15,2020-07-02,2020-07-07,wrkloss,1,Yes,650712,27032,61.55099066144727
State,Hawaii,15,2020-07-02,2020-07-07,wrkloss,2,No,406479,25768,38.44900933855273
State,Hawaii,15,2020-07-02,2020-07-07,wrkloss,NA,Did not report,16038,7512,1.494369511603173
State,Hawaii,15,2020-06-25,2020-06-30,curfoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,594310,31241,57.09741806681177
State,Hawaii,15,2020-06-25,2020-06-30,curfoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",385590,30668,37.0449734827858
State,Hawaii,15,2020-06-25,2020-06-30,curfoodsuf,3,Sometimes not enough to eat,43306,7297,4.160529958613804
State,Hawaii,15,2020-06-25,2020-06-30,curfoodsuf,4,Often not enough to eat,17664,6134,1.6970784917886368
State,Hawaii,15,2020-06-25,2020-06-30,curfoodsuf,NA,Did not report,32358,8333,3.015049978563344
State,Hawaii,15,2020-06-25,2020-06-30,egender,1,Male,524979,0,48.915841819327234
State,Hawaii,15,2020-06-25,2020-06-30,egender,2,Female,548250,0,51.08415818067276
State,Hawaii,15,2020-06-25,2020-06-30,egender_curfoodsuf_34,1,Male,31033,6668,50.89858797585949
State,Hawaii,15,2020-06-25,2020-06-30,egender_curfoodsuf_34,2,Female,29937,6457,49.1014120241405
State,Hawaii,15,2020-06-25,2020-06-30,expctloss,1,Yes,426826,31266,39.997082626970666
State,Hawaii,15,2020-06-25,2020-06-30,expctloss,2,No,640316,31502,60.00291737302935
State,Hawaii,15,2020-06-25,2020-06-30,expctloss,NA,Did not report,6087,2651,0.5671785517291094
State,Hawaii,15,2020-06-25,2020-06-30,foodconf,1,Not at all confident,122728,26468,12.15227840909995
State,Hawaii,15,2020-06-25,2020-06-30,foodconf,2,Somewhat confident,230166,17198,22.790571832118104
State,Hawaii,15,2020-06-25,2020-06-30,foodconf,3,Moderately confident,236849,21735,23.45238520412904
State,Hawaii,15,2020-06-25,2020-06-30,foodconf,4,Very confident,420173,30839,41.6047645546529
State,Hawaii,15,2020-06-25,2020-06-30,foodconf,NA,Did not report,63313,10408,5.899286008998616
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn1_curfoodsuf_34,1,Couldn't afford to buy more food,43158,7195,70.78625340511
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn1_curfoodsuf_34,NA,Did not report,17812,5881,29.213746594889994
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn2_curfoodsuf_34,1,Couldn’t get out to buy food,16924,6937,27.757661982271735
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn2_curfoodsuf_34,NA,Did not report,44046,8052,72.24233801772826
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn3_curfoodsuf_34,1,Afraid to go or didn’t want to go out to buy food,25969,5809,42.593049688318565
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn3_curfoodsuf_34,NA,Did not report,35001,5848,57.406950311681435
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn4_curfoodsuf_34,1,Couldn’t get groceries or meals delivered to me,8975,6172,14.719727037334803
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn4_curfoodsuf_34,NA,Did not report,51995,8167,85.2802729626652
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn5_curfoodsuf_34,1,The stores didn’t have the food I wanted,5361,3017,8.79334759336587
State,Hawaii,15,2020-06-25,2020-06-30,foodsufrsn5_curfoodsuf_34,NA,Did not report,55609,8169,91.20665240663413
State,Hawaii,15,2020-06-25,2020-06-30,freefood,1,Yes,181936,30309,17.493925710037203
State,Hawaii,15,2020-06-25,2020-06-30,freefood,2,No,858058,29096,82.50607428996281
State,Hawaii,15,2020-06-25,2020-06-30,freefood,NA,Did not report,33236,8568,3.096793009048195
State,Hawaii,15,2020-06-25,2020-06-30,mortconf,1,No confidence,80167,24031,9.943560266678793
State,Hawaii,15,2020-06-25,2020-06-30,mortconf,2,Slight confidence,121106,13684,15.021429474073983
State,Hawaii,15,2020-06-25,2020-06-30,mortconf,3,Moderate confidence,179589,23668,22.275275340615316
State,Hawaii,15,2020-06-25,2020-06-30,mortconf,4,High confidence,401697,29502,49.82446777463894
State,Hawaii,15,2020-06-25,2020-06-30,mortconf,5,Payment is/will be deferred,20514,5537,2.544465036781502
State,Hawaii,15,2020-06-25,2020-06-30,mortconf,NA,Did not report,270155,20236,25.17220318453024
State,Hawaii,15,2020-06-25,2020-06-30,mortlmth,1,Yes,666874,26487,82.71570240378506
State,Hawaii,15,2020-06-25,2020-06-30,mortlmth,2,No,109408,16821,13.57037561546442
State,Hawaii,15,2020-06-25,2020-06-30,mortlmth,3,Payment was deferred,24558,6965,3.0460841913070347
State,Hawaii,15,2020-06-25,2020-06-30,mortlmth,NA,Did not report,272389,20726,25.380316191955558
State,Hawaii,15,2020-06-25,2020-06-30,prifoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,709404,28765,67.72069606412963
State,Hawaii,15,2020-06-25,2020-06-30,prifoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",271807,31437,25.94706507727198
State,Hawaii,15,2020-06-25,2020-06-30,prifoodsuf,3,Sometimes not enough to eat,46379,10355,4.4274166327488595
State,Hawaii,15,2020-06-25,2020-06-30,prifoodsuf,4,Often not enough to eat,19954,7135,1.9048222258495378
State,Hawaii,15,2020-06-25,2020-06-30,prifoodsuf,NA,Did not report,25685,7901,2.393225089409959
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic,1,"No, not of Hispanic, Latino, or Spanish origin",980499,0,91.35971912799845
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic,2,"Yes, of Hispanic, Latino, or Spanish origin",92730,0,8.640280872001545
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_curfoodsuf_34,1,"No, not of Hispanic, Latino, or Spanish origin",50556,8454,82.91915950659275
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",10414,3215,17.080840493407244
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,11,Non-hispanic White,243920,0,22.727675081464
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,12,Non-hispanic Black,5422,2324,0.50516265745061
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,13,Non-hispanic Asian,399315,24907,37.2068888959446
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,14,Non-hispanic Other,331842,25354,30.91999249313924
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,21,Hispanic White,18658,3780,1.738496244336999
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,22,Hispanic Black,161,181,0.014975949306256878
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,23,Hispanic Asian,35725,7570,3.3287149788997117
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace,24,Hispanic Other,38186,8016,3.558093699458579
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,10811,3459,17.73231887501784
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace_curfoodsuf_34,12,Non-hispanic Black,1119,936,1.8347037838856226
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,9756,4087,16.00098414285682
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,28870,6210,47.351152704832465
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,4133,2064,6.778785854908677
State,Hawaii,15,2020-06-25,2020-06-30,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,6281,2445,10.302054638498568
State,Hawaii,15,2020-06-25,2020-06-30,rrace,1,"White, Alone",262578,3780,24.466171325801003
State,Hawaii,15,2020-06-25,2020-06-30,rrace,2,"Black, Alone",5582,2350,0.5201386067568669
State,Hawaii,15,2020-06-25,2020-06-30,rrace,3,"Asian, Alone",435040,25535,40.53560387484431
State,Hawaii,15,2020-06-25,2020-06-30,rrace,4,"Any other race alone, or race in combination",370029,26278,34.478086192597814
State,Hawaii,15,2020-06-25,2020-06-30,rrace_curfoodsuf_34,1,"White, Alone",10811,3459,17.73231887501784
State,Hawaii,15,2020-06-25,2020-06-30,rrace_curfoodsuf_34,2,"Black, Alone",1119,936,1.8347037838856226
State,Hawaii,15,2020-06-25,2020-06-30,rrace_curfoodsuf_34,3,"Asian, Alone",13889,4240,22.7797699977655
State,Hawaii,15,2020-06-25,2020-06-30,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",35151,7221,57.65320734333103
State,Hawaii,15,2020-06-25,2020-06-30,tbirth_year,1932,NA,8440,5704,0.7864577138304595
State,Hawaii,15,2020-06-25,2020-06-30,tbirth_year,1933,NA,1101,1118,0.10261230086033142
State,Hawaii,15,2020-06-25,2020-06-30,tbirth_year,1934,NA,3599,1977,0.33532212653972887
State,Hawaii,15,2020-06-25,2020-06-30,tbirth_year,1935,NA,1061,1070,0.09884823809273831
State,Hawaii,15,2020-06-25,2020-06-30,tbirth_year,1936,NA,2050,1400,0.19104797731440426
State,Hawaii,15,2020-06-25,2020-06-30,tbirth_year,1937,NA,6805,4067,0.6340614395799979
